	GSM679849_17A.CEL	GSM679847_9A.CEL	GSM679848_13A.CEL	GSM679850_10B.CEL	GSM679862_13B.CEL	GSM679861_12A.CEL
203276_at	8.92539499242088	9.17059248317511	9.05693953917465	8.82979581918073	7.37439180073078	7.7592233093523
203277_at	8.5238291121256	8.49706153395695	8.56586480179097	8.6765827531463	8.47343522107706	8.3810314042686
203278_s_at	8.84825160531892	9.16557704012754	8.82845390866212	8.62141653471095	9.61833942448357	9.24498355016074
203279_at	7.08100520653779	7.07788490178559	7.01109403020796	7.04730583415086	7.66528599530907	8.0586213496164
203280_at	6.11910787043673	5.98872762418914	6.1191204681284	5.81503474142574	5.77961025098215	5.6906694450999
203281_s_at	5.56783112346014	5.61135587158637	5.26375605398918	5.65484478239555	5.82142248277156	5.70399541142025
203282_at	8.23152069596832	8.13177876964325	8.42177884388176	8.19223996672491	10.1926234515471	10.4461798929262
203283_s_at	7.88874003306096	7.81549010964556	8.0807065078166	7.821764198694	7.95663506377668	7.91837108371855
203284_s_at	9.17788209991672	9.17974328069327	9.19538515901156	8.89208742975649	8.68616299595818	8.78538704687642
203285_s_at	8.05299563563914	7.99895112403258	8.01594289620473	7.84751560225767	7.62071151804239	7.65607531287667
203286_at	9.00037981513194	9.23010600144401	9.07837849354859	9.01761283114941	8.8456637283612	8.65380905206738
203287_at	5.11385498284257	4.85443411621308	4.92997147581166	4.94998143350523	4.42438992511192	4.87550964921498
203288_at	7.65049366204171	7.74343462861355	7.71057233909381	7.79217894843121	7.61122726548057	7.61647983471198
203289_s_at	6.14753147613408	6.16809001545666	6.20194509945381	6.17399158223204	6.35984997862466	5.92562047440197
203290_at	3.27162033714983	3.28242510205394	3.41491177745756	2.97335581071619	3.15613266563927	3.1970878474746
203291_at	8.07955472549381	8.06438356455508	8.08975948152285	7.84207119961961	7.82384663403786	7.61053282657767
203292_s_at	6.82520917175801	6.94195248848035	6.94670584251062	6.72405774036928	7.07726165129913	6.85685493380427
203293_s_at	6.28414353495639	6.54787504419272	6.5901521272271	6.71728184426199	7.22054793333752	7.07476638521793
203294_s_at	6.04379196089884	5.87045210809277	5.96046226614044	6.23731624633128	6.63948821474034	6.59527760798071
203295_s_at	2.77788078180274	2.9331114717703	2.77030355853198	3.12436284867462	3.01040624216365	2.81487689968169
203296_s_at	2.81938599694676	2.82217035051	2.67779417115873	2.96075697016602	2.69210126946854	2.75451059907147
203297_s_at	8.77339091230292	9.16690516985618	8.8581714696802	8.79979836575847	8.86776279666515	8.64893567234758
203298_s_at	8.71941529908946	9.01139001044903	8.73948620058123	8.66000828497474	8.65462779248786	8.41088301562535
203299_s_at	7.11586225457274	7.038870744931	7.21509666511882	6.95627737517893	7.47688459299601	7.88973619942621
203300_x_at	8.8996590594365	8.98735140722965	9.03298279264652	9.13223809170966	10.0641110018858	10.1040745327878
203301_s_at	8.66805054518475	8.96222292693027	8.73033835965873	8.48680229928657	8.36290483444446	8.76125752849521
203302_at	8.71910097236699	8.5379366035897	8.64201748228005	8.57299981784572	7.14786273510823	7.52835536902374
203303_at	10.2318580539607	10.1827254122043	10.2303407452464	10.3209630721228	10.6240675728962	10.6756736260071
203304_at	8.42313009632683	8.61626120286397	8.45368223090641	8.83937927209353	9.74853072321438	9.06330715231694
203305_at	2.97644163518009	2.9894054489833	2.92537671632707	3.02177611715062	3.23763065725882	3.31230325650136
203306_s_at	8.55696571970462	8.49358867317497	8.53161881545793	8.30483000448213	8.13227748805763	8.45804507242027
203307_at	6.74729802441661	6.80300699950346	6.90837046918824	6.88977621621161	6.6977950913435	6.66568059856616
203308_x_at	6.08022529911155	6.13719895965126	6.04712303922987	6.1355888687074	6.19950323299282	6.25668184481697
203309_s_at	5.19711815629637	5.24235645274319	5.20964238767245	5.14205599445417	5.04733321547626	4.99539122136984
203310_at	8.06867865832251	8.10537727923696	8.03620844710358	7.82033816389882	8.13579292488613	8.71487516567291
203311_s_at	7.11266482233413	7.10132009286616	7.24677180745883	7.57110741389365	7.38014449767687	7.3290346509838
203312_x_at	9.31849294639157	9.32495748244451	9.146838898694	9.35082449857922	9.26499145219855	9.41594144872384
203313_s_at	9.01034915177725	9.10634371862222	9.17717838232392	9.20824116379423	8.71842852523249	8.48996186010314
203314_at	7.61187880939878	7.62797026716495	7.69303489471303	7.63026404573885	7.1197783444736	7.04730583415086
203315_at	8.40946569632613	7.9657186079869	8.36081736206487	8.24382249692762	8.46589208224493	8.37595782786161
203316_s_at	11.5073087283054	11.4045065637714	11.5682895309534	11.4268321720635	10.9140545815571	10.9133753014205
203317_at	4.18035546692026	3.74246202131537	3.93508926967672	4.09304689673822	4.09304689673822	4.1681298776558
203318_s_at	8.60281242676119	8.72957043302801	8.77151706337349	8.50984075270813	8.69336565821002	8.67101421015379
203319_s_at	8.2075025126722	8.4062759269073	8.33109078892521	8.30277912694846	8.3405678391964	8.26794655558116
203320_at	10.0301153460085	10.332566204164	9.92757576542928	10.1382045427326	9.31759556305625	9.6355873898551
203321_s_at	8.90800413150297	8.88345793457579	8.89792030699808	8.59149169031983	8.32953900275025	8.34998126814067
203322_at	8.2827796076931	8.3078017903412	8.4046569058332	8.13916421414296	7.52677252009172	7.80462030083213
203323_at	9.70747560981716	10.0726352590619	9.82844798409698	10.453814431065	8.22567668790419	8.21105330674299
203324_s_at	10.8610312766358	11.0373601539808	10.8756489748872	11.1925130347919	9.84491402995178	10.1098736009259
203325_s_at	8.75570468305151	8.74103600927544	8.74363364117659	8.66041143324391	10.5855167051445	10.9947001807512
203326_x_at	5.16256634705174	5.07418976842577	4.91693338067768	5.39683482952358	5.35336025058061	5.36843252157298
203327_at	9.09726635693495	9.15080771916604	9.18181095964243	8.72087129421471	8.87256714474555	9.26329592156708
203328_x_at	8.62297000101387	8.92377840737096	8.70276458385825	8.71496116915549	8.39727177343913	8.52521776011947
203329_at	2.98794871389223	3.15971880591734	3.02087639004812	3.09101520078823	3.22901212046698	2.95200141063287
203330_s_at	6.42324444544494	6.39227467176554	6.56710158216198	6.43704106324813	7.05442436652513	6.75131018746563
203331_s_at	3.93541515248546	3.76889412552514	3.7256681855082	3.68425482987385	3.68425482987385	3.78673128498767
203332_s_at	4.16104153577338	4.51346261409089	4.14070348897558	4.05112821578855	3.73885510991476	3.95273691759506
203333_at	7.4176304030067	7.60082479904734	7.5176744157435	7.12168480108019	9.33997914844809	9.15628098731021
203334_at	7.22627554538145	7.39332031716724	7.39589282491958	7.05870721952861	7.29943225290456	7.25578797350104
203335_at	7.62650737300634	7.89381823400375	7.60506680389971	7.99738236161742	8.132493366113	7.891580566278
203336_s_at	9.71229640343291	9.53247383329476	9.81571861641796	9.76605429749369	9.57358153414865	9.53023501378257
203337_x_at	7.12472527103308	7.15284043704632	7.13202850624797	7.05817227961287	6.92759571659323	6.9516210133482
203338_at	10.6403353377089	10.5670767632587	10.6224484550554	10.5620219396805	10.2268249408311	10.2088809365557
203339_at	6.38852648278492	6.09982115863907	6.48576580515974	6.16188790289473	6.42066635523089	6.60989649560339
203340_s_at	7.47119808822281	7.44278129893299	7.5756764414188	7.25494576239004	7.96733920172622	7.74645914311682
203341_at	9.68014727833911	9.70714977712007	9.7375229107202	9.70726183264622	8.84046081196336	9.00811525749498
203342_at	7.84835771849744	7.8623166682336	7.83528530570059	7.82887981208124	7.68708302885285	7.44648291200297
203343_at	9.4869879429741	9.1507301109386	9.51904926219041	9.20531042581423	9.71288079856245	10.1665475066121
203344_s_at	10.4735816752989	10.5669419780301	10.526398467916	10.4277842455826	9.54897448986738	9.85381888863151
203345_s_at	10.5995823345433	10.8159575916522	10.687609214757	10.6972158965497	10.438921031186	10.0715964504638
203346_s_at	9.38811558442208	9.51473648851706	9.46408221181007	9.33601868882148	9.04174560135383	8.93263883675472
203347_s_at	7.89106795155385	7.80729642913235	7.76284598621872	7.60080309886653	7.17628939090517	7.20589024283072
203348_s_at	9.09697866520363	9.17443061869308	9.10088639241375	9.03599043162863	9.13468303277687	9.10153969814399
203349_s_at	8.79095053312833	8.84408520844284	8.78066609035841	8.51443105713272	8.72767615025906	8.78168759738313
203350_at	8.49205131360395	8.46653299842685	8.40358778637794	8.19052330734187	8.00244132086968	8.13284296608287
203351_s_at	10.2319997870339	10.2494849558715	10.266324727679	10.2757996549772	9.68405111207333	9.80953680348459
203352_at	6.78565604457243	6.49599272623479	6.85314805602948	6.59892112119625	5.74136427685684	5.84519307575686
203353_s_at	8.35459462400769	8.29465570347594	8.43244912842259	8.17346015077803	8.37037295603093	8.37956853462686
203354_s_at	7.90552860486977	8.15074373604223	8.1876572953305	7.63285681053447	9.09330948968915	9.20121876273748
203355_s_at	7.99172640677755	8.27987970445396	8.10799785319974	7.61176264078575	9.06341689808705	9.24697808560057
203356_at	8.22028329301631	8.25041289619996	8.51744230074405	8.14832406759972	7.82557338115994	8.10414311326414
203357_s_at	7.77585289606496	8.01561566592956	7.86009716465793	7.82234777046529	7.89614583276261	7.84018754524739
203358_s_at	9.930394188329	10.0482804366911	9.90443174184768	9.82068122402537	8.51304871313683	8.87302019836951
203359_s_at	7.96426530324484	7.81589672265989	7.87098944083919	7.96069762194148	7.47765950590691	7.72618854155759
203360_s_at	7.90665061087412	7.90987332089029	7.91415097993894	7.94722507592401	7.21249603836617	7.29010352568571
203361_s_at	6.54184451921541	6.51381926181983	6.46328089114033	6.51043969030416	6.31244914492268	6.19622111077914
203362_s_at	10.6071117922678	10.5509509908286	10.4737254878996	10.5597459390523	9.15106532702359	9.4670864241785
203363_s_at	8.21709614124013	8.2401597645223	8.1702590574723	8.42663385991815	8.79386598625921	8.45727243572611
203364_s_at	8.30423727496653	8.48917970362439	8.42106454427457	8.29159593469949	9.02122667956423	8.96891594844648
203365_s_at	6.25516165914496	6.2945917318881	6.24409391372146	6.15552643927269	6.08623705565451	5.86877366306682
203366_at	6.51049749330593	6.60624188513565	6.54275800323642	6.28327593239022	6.21713982001333	6.605511443627
203367_at	7.91000327218003	7.50443020123962	7.95369699575261	7.80773293368718	7.75914226786819	7.62414507142163
203368_at	6.31315528896837	6.19836339910403	6.40409881583923	6.24031453818302	7.28297983401148	7.08472624742838
203369_x_at	5.69123658309119	5.61555702529345	5.80787600227224	5.86070761646047	6.19508529084173	6.27931464618378
203370_s_at	6.76318104847833	6.69127606323453	6.94745906596024	6.99457781397929	8.22933843672661	8.30580014174956
203371_s_at	10.2747722713279	10.2212274408282	10.2512321755254	10.1267306133649	9.7786518793738	9.66149850321583
203372_s_at	3.0919801801526	3.0532287365897	3.1240311182584	3.02816179875745	3.3709884805466	3.23468069255306
203373_at	5.89724069289576	6.21547008259312	6.14146500386649	6.3378707319412	6.34954144549862	6.49354540909937
203374_s_at	7.98784265558257	8.07275557437294	8.10543159621839	7.86274072960761	7.76332311380113	7.87059753238796
203375_s_at	7.86075916265345	7.64126932636531	7.9304384781454	7.49870393476668	7.28223512759357	7.60988500694973
203376_at	9.33358287670949	9.61458718089002	9.39037302432802	9.43020442806244	8.98312934111721	8.90585956067985
203377_s_at	7.12722355354642	7.3999862811314	7.10175020273371	7.42450087037002	6.48255937928349	6.15312055894656
203378_at	7.27194915783414	7.50002507664037	7.55641262522233	7.19875367415994	6.54138733563712	6.74570233325355
203379_at	5.45725187513388	5.470575806067	5.62254085906558	5.5681950552286	5.68589533847615	5.52225068581182
203380_x_at	9.84746998703656	10.0504012122306	9.95169566049973	9.83090623085635	9.04373244913533	9.67731407838228
203381_s_at	4.93049399292799	5.22572827642772	4.75044819118971	5.54257760838355	6.80436044464581	6.96762515356165
203382_s_at	5.35960630296918	5.32127034629078	5.04441815165873	5.4021872448987	6.38108837553132	6.64123450205876
203383_s_at	7.5457336833826	7.73168194547948	7.57228477376265	7.74550633944327	7.74337854858033	7.65829059400047
203384_s_at	6.19561220427506	6.57814037186956	6.36724002333102	6.2094736513066	6.53940883556483	6.52960641933507
203385_at	5.37488517129081	5.47093547616384	5.48013893470633	5.35716577871807	6.11170977787674	6.01218134341301
203386_at	6.43456279925418	6.31130531414001	6.67587501678223	6.17633245807323	7.3156970524379	7.06720577264597
203387_s_at	5.56643791941411	5.5411795470963	5.78878778852153	5.61960434393093	6.52542531028142	6.2970926559929
203388_at	7.54509326616033	7.38117838367262	7.4215039348439	7.58752939592705	6.62848868931205	6.29614430596423
203389_at	6.90207371132582	7.18035899807511	6.97678538285573	7.09583266931477	7.45793439609219	7.49780812584832
203390_s_at	7.97941368711321	8.37790519886381	8.15616294063351	8.33167557695885	8.7697445463763	8.59181634520632
203391_at	8.81821973731369	8.88672134751083	8.90571765961386	8.91515413210698	9.51507192475858	9.29635698364088
203392_s_at	9.46179403060374	9.65415335497536	9.6110416173426	9.85955950470718	9.68434887578402	9.56084698387947
203393_at	4.06556406165353	4.0829748095577	4.00488774782276	4.0829748095577	3.98721514309176	4.00267977301903
203394_s_at	9.27503546980491	10.2166770606301	9.26780109238441	9.37146984535553	9.00731996100327	8.75616533620111
203395_s_at	8.69638444234528	8.98571558220466	8.37024644683888	8.43007583477489	8.02582831505914	7.62425012405514
203396_at	11.3130240779937	11.2998204720639	11.2361541937715	11.2337930788298	11.0306048407097	11.0733296954838
203397_s_at	2.53788501975013	2.56459010731817	2.5479646291613	2.46101837352601	2.44003735124668	2.4795136452554
203398_s_at	3.87615867495419	4.23806658582482	4.13938094411309	3.8876389331291	3.85907046735591	3.80665469680665
203399_x_at	2.80331173309809	2.87060437351924	2.87060437351924	2.75120861226424	2.67779417115873	2.51829956742027
203400_s_at	3.0203644975062	2.90230209301099	2.99526651599467	2.91124171611642	2.87451680219841	3.02564008457673
203401_at	8.48690208817518	8.11252644438373	8.45807065190215	8.32707717974934	7.36653113503954	7.60436798102943
203402_at	4.59411648868872	4.48396649135537	4.13638748774064	4.58951043253239	4.83170810863173	4.52097322202693
203403_s_at	8.4343414050689	8.55025324927978	8.39774597501335	8.38819684492601	8.08235121511007	8.33797019826371
203404_at	10.0240875525663	10.1378164278889	10.077068250855	10.1759675940244	10.6846628819207	10.8104445339126
203405_at	10.0685210487613	9.79168089816069	10.0664325226195	9.91891669625591	9.28295573172349	9.47437432867919
203406_at	9.80053271862028	9.76480372179908	9.8122825293578	9.64782425675871	9.65875589277489	9.57883361312611
203407_at	3.45831246310472	3.18011299812733	2.91023086939942	3.10073634273405	3.78746351522854	3.71907059897173
203408_s_at	3.64130157852259	3.91732025452297	3.73074843914419	3.82603409463585	3.60539241222049	3.4754138092491
203409_at	7.59523265682951	7.85294412454065	7.66737212588089	7.64297726587836	7.61333486685773	7.54184211460867
203410_at	8.36558874605996	8.28211917802446	8.48444805166208	8.24786777253573	7.66596362966983	8.06017749456012
203411_s_at	9.79978339798271	9.8979674309564	9.95629734006932	10.4839014169008	10.9203546446369	10.8400697837734
203412_at	6.9288791495353	7.09409956801039	7.01432847182815	7.06895748999263	7.28332909258175	7.31979018572743
203413_at	12.8141910335523	13.1304368456548	12.8614455981777	12.8932572855641	10.8554436780792	10.7449617329393
203414_at	9.34795973734171	9.6709608169215	9.37502270720554	9.45236287213995	9.89350362262157	9.67522941665091
203415_at	9.72300107393122	9.57706227592321	9.80350682725495	10.1567039599817	9.5662259384636	9.32576300902428
203416_at	5.01423218613605	5.07745035413418	4.87637377895628	4.88525488254825	4.78086069507506	4.88846009453487
203417_at	9.13356541166986	9.29495412085238	9.24058885207995	8.97450477689163	10.7860617135568	10.5006837990031
203418_at	9.61626655408988	9.64369354189657	9.6692467909718	9.60750654482854	8.1366423084532	8.28680754842273
